"filename", "language", "Markdown", "JSON", "Python", "JavaScript", "HTML", "XML", "Properties", "PostCSS", "comment", "blank", "total"
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151415.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151523.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151524.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151611.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151612.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151614.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151615.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151616.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151823.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151955.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709151957.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 30, 190
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709165025.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709165027.html", "HTML", 0, 0, 0, 0, 126, 0, 0, 0, 0, 15, 141
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709165109.html", "HTML", 0, 0, 0, 0, 126, 0, 0, 0, 0, 15, 141
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709165111.html", "HTML", 0, 0, 0, 0, 126, 0, 0, 0, 0, 15, 141
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709172438.html", "HTML", 0, 0, 0, 0, 126, 0, 0, 0, 0, 15, 141
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709172440.html", "HTML", 0, 0, 0, 0, 126, 0, 0, 0, 0, 15, 141
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709172630.html", "HTML", 0, 0, 0, 0, 126, 0, 0, 0, 0, 15, 141
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709181519.html", "HTML", 0, 0, 0, 0, 153, 0, 0, 0, 0, 15, 168
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709181640.html", "HTML", 0, 0, 0, 0, 154, 0, 0, 0, 0, 14, 168
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250709181812.html", "HTML", 0, 0, 0, 0, 164, 0, 0, 0, 0, 15, 179
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250710090551.html", "HTML", 0, 0, 0, 0, 164, 0, 0, 0, 0, 15, 179
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250710090555.html", "HTML", 0, 0, 0, 0, 164, 0, 0, 0, 0, 15, 179
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250710090655.html", "HTML", 0, 0, 0, 0, 164, 0, 0, 0, 0, 15, 179
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250710090945.html", "HTML", 0, 0, 0, 0, 178, 0, 0, 0, 0, 16, 194
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250710145233.html", "HTML", 0, 0, 0, 0, 178, 0, 0, 0, 0, 17, 195
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250710145235.html", "HTML", 0, 0, 0, 0, 183, 0, 0, 0, 0, 16, 199
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game5_20250710145411.html", "HTML", 0, 0, 0, 0, 184, 0, 0, 0, 0, 16, 200
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709140122.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 53, 291
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709141114.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709141116.html", "HTML", 0, 0, 0, 0, 115, 0, 0, 0, 0, 23, 138
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709141128.html", "HTML", 0, 0, 0, 0, 182, 0, 0, 0, 0, 33, 215
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709141139.html", "HTML", 0, 0, 0, 0, 115, 0, 0, 0, 0, 23, 138
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709141143.html", "HTML", 0, 0, 0, 0, 182, 0, 0, 0, 0, 33, 215
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709141149.html", "HTML", 0, 0, 0, 0, 115, 0, 0, 0, 0, 23, 138
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709141214.html", "HTML", 0, 0, 0, 0, 182, 0, 0, 0, 0, 32, 214
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709152855.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709152858.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709152900.html", "HTML", 0, 0, 0, 0, 94, 0, 0, 0, 0, 14, 108
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709165422.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709165423.html", "HTML", 0, 0, 0, 0, 130, 0, 0, 0, 0, 17, 147
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709181525.html", "HTML", 0, 0, 0, 0, 157, 0, 0, 0, 0, 17, 174
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709181525.html.baiduyun.uploading.cfg", "Properties", 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 7
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709181647.html", "HTML", 0, 0, 0, 0, 158, 0, 0, 0, 0, 16, 174
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250709181829.html", "HTML", 0, 0, 0, 0, 163, 0, 0, 0, 0, 17, 180
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250710091125.html", "HTML", 0, 0, 0, 0, 163, 0, 0, 0, 0, 17, 180
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250710091127.html", "HTML", 0, 0, 0, 0, 163, 0, 0, 0, 0, 17, 180
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250710145223.html", "HTML", 0, 0, 0, 0, 163, 0, 0, 0, 0, 18, 181
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250710145225.html", "HTML", 0, 0, 0, 0, 168, 0, 0, 0, 0, 17, 185
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game6_20250710145401.html", "HTML", 0, 0, 0, 0, 169, 0, 0, 0, 0, 17, 186
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709143130.html", "HTML", 0, 0, 0, 0, 272, 0, 0, 0, 1, 57, 330
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709152610.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709152611.html", "HTML", 0, 0, 0, 0, 94, 0, 0, 0, 0, 14, 108
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709152908.html", "HTML", 0, 0, 0, 0, 272, 0, 0, 0, 1, 57, 330
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709154156.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709154158.html", "HTML", 0, 0, 0, 0, 158, 0, 0, 0, 0, 29, 187
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709154617.html", "HTML", 0, 0, 0, 0, 162, 0, 0, 0, 0, 29, 191
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709154622.html", "HTML", 0, 0, 0, 0, 162, 0, 0, 0, 0, 29, 191
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709154628.html", "HTML", 0, 0, 0, 0, 162, 0, 0, 0, 0, 29, 191
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709154631.html", "HTML", 0, 0, 0, 0, 162, 0, 0, 0, 0, 29, 191
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709155010.html", "HTML", 0, 0, 0, 0, 103, 0, 0, 0, 0, 14, 117
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709155107.html", "HTML", 0, 0, 0, 0, 103, 0, 0, 0, 0, 14, 117
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709165726.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709165727.html", "HTML", 0, 0, 0, 0, 168, 0, 0, 0, 0, 18, 186
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709165919.html", "HTML", 0, 0, 0, 0, 168, 0, 0, 0, 0, 18, 186
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709165924.html", "HTML", 0, 0, 0, 0, 168, 0, 0, 0, 0, 18, 186
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709165925.html", "HTML", 0, 0, 0, 0, 168, 0, 0, 0, 0, 18, 186
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709165927.html", "HTML", 0, 0, 0, 0, 168, 0, 0, 0, 0, 18, 186
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709181535.html", "HTML", 0, 0, 0, 0, 168, 0, 0, 0, 0, 19, 187
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709181535.html.baiduyun.uploading.cfg", "Properties", 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 8
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709181843.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 18, 213
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709182248.html", "HTML", 0, 0, 0, 0, 206, 0, 0, 0, 0, 19, 225
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709182443.html", "HTML", 0, 0, 0, 0, 206, 0, 0, 0, 0, 19, 225
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250709190058.html", "HTML", 0, 0, 0, 0, 207, 0, 0, 0, 0, 18, 225
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250710145213.html", "HTML", 0, 0, 0, 0, 212, 0, 0, 0, 0, 18, 230
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250710145349.html", "HTML", 0, 0, 0, 0, 211, 0, 0, 0, 0, 19, 230
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game7_20250710145350.html", "HTML", 0, 0, 0, 0, 213, 0, 0, 0, 0, 18, 231
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709184751.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709184755.html", "HTML", 0, 0, 0, 0, 145, 0, 0, 0, 0, 26, 171
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709185556.html", "HTML", 0, 0, 0, 0, 145, 0, 0, 0, 0, 26, 171
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709185600.html", "HTML", 0, 0, 0, 0, 145, 0, 0, 0, 0, 26, 171
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709185812.html", "HTML", 0, 0, 0, 0, 146, 0, 0, 0, 0, 26, 172
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709190014.html", "HTML", 0, 0, 0, 0, 173, 0, 0, 0, 0, 26, 199
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709190130.html", "HTML", 0, 0, 0, 0, 174, 0, 0, 0, 0, 26, 200
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250709190201.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710091225.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710091227.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144339.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144404.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 29, 222
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144405.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144409.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144441.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144449.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144450.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144623.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144626.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144628.html", "HTML", 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 223
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144638.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710144640.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\game8_20250710145831.html", "HTML", 0, 0, 0, 0, 193, 0, 0, 0, 0, 28, 221
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709095036.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709095835.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709095837.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709095842.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709095843.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709095846.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709095848.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250709100807.html", "HTML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 17, 128
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250710085432.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250710085434.html", "HTML", 0, 0, 0, 0, 118, 0, 0, 0, 0, 15, 133
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250710085521.html", "HTML", 0, 0, 0, 0, 118, 0, 0, 0, 0, 15, 133
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250710085606.html", "HTML", 0, 0, 0, 0, 118, 0, 0, 0, 0, 15, 133
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\index_20250710085618.html", "HTML", 0, 0, 0, 0, 118, 0, 0, 0, 0, 15, 133
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709144228.html", "HTML", 0, 0, 0, 0, 187, 0, 0, 0, 0, 23, 210
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709171818.html", "HTML", 0, 0, 0, 0, 221, 0, 0, 0, 0, 20, 241
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709171950.html", "HTML", 0, 0, 0, 0, 221, 0, 0, 0, 0, 20, 241
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709171953.html", "HTML", 0, 0, 0, 0, 221, 0, 0, 0, 0, 20, 241
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191642.html", "HTML", 0, 0, 0, 0, 221, 0, 0, 0, 0, 21, 242
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191643.html", "HTML", 0, 0, 0, 0, 222, 0, 0, 0, 0, 20, 242
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191645.html", "HTML", 0, 0, 0, 0, 221, 0, 0, 0, 0, 21, 242
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191647.html", "HTML", 0, 0, 0, 0, 222, 0, 0, 0, 0, 20, 242
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191651.html", "HTML", 0, 0, 0, 0, 240, 0, 0, 0, 0, 34, 274
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191659.html", "HTML", 0, 0, 0, 0, 240, 0, 0, 0, 0, 34, 274
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191703.html", "HTML", 0, 0, 0, 0, 240, 0, 0, 0, 0, 34, 274
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191707.html", "HTML", 0, 0, 0, 0, 240, 0, 0, 0, 0, 34, 274
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191716.html", "HTML", 0, 0, 0, 0, 240, 0, 0, 0, 0, 34, 274
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191721.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191757.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191759.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191801.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191803.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191805.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191809.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191811.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191816.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191818.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191820.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191922.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191945.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191953.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709191956.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192002.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192013.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192016.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192017.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192022.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192023.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192031.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192033.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192036.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192041.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192042.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192043.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192045.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192046.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192048.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192049.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192051.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192055.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192111.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192114.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192119.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192146.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192254.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192257.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\static\result_20250709192304.html", "HTML", 0, 0, 0, 0, 238, 0, 0, 0, 0, 33, 271
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710093640.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143303.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143323.html", "HTML", 0, 0, 0, 0, 186, 0, 0, 0, 0, 29, 215
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143443.html", "HTML", 0, 0, 0, 0, 186, 0, 0, 0, 0, 30, 216
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143448.html", "HTML", 0, 0, 0, 0, 186, 0, 0, 0, 0, 30, 216
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143450.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143458.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
"d:\working\project\CognitiveSpark\CognitiveSpark\.history\staticfiles\game8_20250710143500.html", "HTML", 0, 0, 0, 0, 188, 0, 0, 0, 0, 29, 217
